1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1324912702691618817	1604718778000	alwaysvictin	de	Rt/ VOTE KAUELOK	false		
1315725163665731585	1602528298000	jugoschlawiner	de	ich hasse diese zeit am abend in der ich mich 2-3 stunden künstlich wach halte anstatt schon schlafen zu gehen weil ich ansonsten um kurz vor 12 hellwach aufschrecken würde und dann wieder die halbe nacht nicht schlafen könnte	false		
1322566652291067906	1604159436000	random77715	de	@iBlali Du kotzt dich eigentlich nur auf Twitter aus.	false		
1325008538335404035	1604741627000	Irrelephanten	de	@schreibotter @stephanpalagan @SeyranAtes Was soll das?	false		
1325130542250139648	1604770715000	CammyWammy0507	de	glitchte nation https://t.co/GmRXDh8WAH	false		
1326472744683364352	1605090721000	TheckCristal	de	RT @Random_Lukas: Heute feiern wir St. Martin! Und NICHT einfach nur ein Lichterfest.	true	1326471024817430529
1326471024817430529	1605090311000	Random_Lukas	de	Heute feiern wir St. Martin! Und NICHT einfach nur ein Lichterfest.	false		
1321925628417986561	1604006604000	guniorexe	de	Ich klinge nicht wie Yin Kalle	false		
1320133758847193094	1603579389000	Don_Diddyy	de	@23_is_leland Ruckus Stinkmeiner Granddad	false		
1318165963355947008	1603110230000	liserlvomwasser	de	RT @benjamin_stork: Deutschland 2020. Völlig normales Polizei-Framing.  A. Aktivisten machen Plakataktion, Polizei sperrt Autobahn. 15km we	true	1317800765277327360
1317800765277327360	1603023160000	benjamin_stork	de	Deutschland 2020. Völlig normales Polizei-Framing.  A. Aktivisten machen Plakataktion, Polizei sperrt Autobahn. 15km weg kann jemand nicht Auto fahren - Unfall. Aktivisten Schuld.  B. Nazi fährt in Menschen. Verkehrsunfall. Warnschuss gegen Linke.  #DankePolizei #HenstedtUlzburg	false		
1328317361846423554	1605530512000	wiederDaIchBin	de	RT @JohannesNormann: Heute ist Tag der #Toleranz. Allerhöchste Zeit, mal wieder an das #Toleranzparadox zu erinnern.  "Uneingeschränkte Tol	true	1328302935961456645
1328302935961456645	1605527073000	JohannesNormann	de	Heute ist Tag der #Toleranz. Allerhöchste Zeit, mal wieder an das #Toleranzparadox zu erinnern.  "Uneingeschränkte Toleranz führt mit Notwendigkeit zum Verschwinden der Toleranz." Die "Religion" die angebl. zu Deutschland gehören soll, ist Intoleranz pur.  https://t.co/HqDtX7biao https://t.co/oi9xEkIsUA	false		
1327127546849275904	1605246838000	parksejuuun	de	[10]  amen jah amen https://t.co/CyTJ2Rv5Rz	false		
1324502449395302402	1604620966000	Afra44952255	de	@Didemmm73210209 tststs	false		
1318203154236833793	1603119097000	NoWonderSteveTV	de	Heyho!  Heute 18:00 verloren in Verdansk.  Solo, Duo od. Trio?    Sub-Emotes sind auch endlich am Start.  Schaltet ein und habt Spass :)   https://t.co/VMFKZIDpZH  #streamer #twitchDE #TStreamerBot #twitchstreamer #twitch #GermanMediaRT #SupportSmallStreamers	false		
1319404834953531395	1603405600000	Ane_Mniki	de	RT @esona_mbiza: Listen!!!!!	true	1319374048183394307
1319374048183394307	1603398260000	esona_mbiza	de	Listen!!!!!	false		
1316993277917356033	1602830640000	Teutoyankee	de	@Maxchenspapa @Karl_Lauterbach Karl #Lauterbach zwei Wochen später aber auch: "OH GOTT, HOFFENTLICH KOMMEN DIE VIREN NICHT DURCHS KLO ZU UNS! " #Panikmache  https://t.co/N8cAFrGkSf	false		
1319324040054607873	1603386337000	MisterBuddler	de	@lesehorn Na willkommen zurück.	false		
1327122115225669632	1605245543000	OdrigTarah	de	@funds_BTS_ger Ich weiß nicht ob es jemand noch so geht, aber ich fühle mich immer total unwohl und irgendwie nicht dazu gehörig. Weil ich nur eine ver. Von einem Album kaufe oder das Album nur ohysisch kaufe und nicht digital dazu	false		
1322704682628882432	1604192345000	YourBxstFriend	de	@friendlypierre1 Spinel is best gem in su	false		
1322983356368302080	1604258786000	wwwFEUERWEHRde	de	#Feuerwehr #Walldorf  Explosion in Garage - Person leicht verletzt  https://t.co/8QpmOtXdL2  #EinsatzFW	false		
1322478894843351040	1604138513000	akumxhj	de	@ReezyR6 Haben nix zu tun lol	false		
1325511175342317569	1604861465000	252Account	de	@RND_de Jetzt müssen nach allen Menschen, auch noch alle Vögel sterben, als nächstes dann alle Schweine, aaaahhhhhh Hüüülllfffeeee	false		
1327687763244806144	1605380404000	darklondonsky	de	@BBielendorfer Ich bin älter. Als ich jung war, gabs noch *echte* Supermodels. https://t.co/qEi23NnYBY	false		
1326968125544423427	1605208829000	_natalodeon	de	Darkchild	false		
1316441043248844800	1602698977000	proeiszeitdeaf	de	RT @Carbolin2: Ich finde es unverantwortlich, dass Präsenzveranstaltungen an Schulen und Universitäten stattfinden. Die Mitarbeiter*innen u	true	1316352377201491968
1316352377201491968	1602677838000	Carbolin2	de	Ich finde es unverantwortlich, dass Präsenzveranstaltungen an Schulen und Universitäten stattfinden. Die Mitarbeiter*innen und Lernende tragen unfreiwillig zum Infektionsgeschehen bei.	false		
1315739403306905600	1602531693000	Knopperz	de	@VikingRohan Das hat aber nichts mit toxischer Männlichkeit zu tun.  Die Menschen heutzutage haben einfach keine Zeit mehr zum stehenbleiben, durchatmen, und wahrnehmen. Wir rennen wie Ziehaufmännchen von A nach B... nur um dann am Ende des Tages tot in's Bett zu fallen.	false		
1318121746998984705	1603099688000	ramic554	de	GBNHDNDGBSB	false		
1323631896438460424	1604413410000	spessartbu	de	RT @c_drosten: Gerade in meiner mail. Ein Erstkontakt mit COVID-19 kann die Überzeugungsarbeit leisten, die alle anderen Informationskanäle	true	1323624275362852865
1323624275362852865	1604411593000	c_drosten	de	Gerade in meiner mail. Ein Erstkontakt mit COVID-19 kann die Überzeugungsarbeit leisten, die alle anderen Informationskanäle verfehlen. Ich hoffe dennoch auf ein zweites Präventionsparadox für Deutschland. https://t.co/YluTfsiIg3	false		
1327978751477559298	1605449781000	digitalispurpu6	de	RT @ZDF: Wie ein Virus unseren Kontinent verändert: Was hat #Corona mit Europa gemacht? Unsere Korrespondent*innen @a_gellinek  und @stefan	true	1327978432920162305
1327978432920162305	1605449705000	ZDF	de	Wie ein Virus unseren Kontinent verändert: Was hat #Corona mit Europa gemacht? Unsere Korrespondent*innen @a_gellinek  und @stefanleifert sprechen mit denjenigen, die die Idee eines vereinten Europa seit Jahrzehnten am Leben halten. #ZDFzoom https://t.co/Q6k2sGVcVp	false		
1315989119600865283	1602591230000	BVG_Bus	de	@Bahnkaktus @Zockerteufel @VBB_BerlinBB @SenUVKBerlin ja, auch die Echtzeitdaten in der App's sind davon betroffen.	false		
1326430055057272833	1605080543000	AsnounJo	de	RT @cezanneart: A Modern Olympia, 1870 #paulcezanne #romanticism https://t.co/th4goyvlQc	true	1326208697329127426
1326208697329127426	1605027767000	cezanneart	de	A Modern Olympia, 1870 #paulcezanne #romanticism https://t.co/th4goyvlQc	false		
1325498508510638081	1604858445000	BunnaJones	de	@DrPhiloponus Das zeigt eigentlich nur warum er und die Seinen behaupten sie hätten gewonnen. Im eigenen Selbstverständnis ist es auch nur ihr Land.	false		
1318487511283474432	1603186893000	ohnegefuehle	de	RT @Tagesspiegel: Die Berliner Polizeipräsidentin Barbara Slowik schlägt Nummernschilder für Fahrräder vor. Stattdessen sollte ihre Behörde	true	1318420227240099840
1318420227240099840	1603170851000	Tagesspiegel	de	Die Berliner Polizeipräsidentin Barbara Slowik schlägt Nummernschilder für Fahrräder vor. Stattdessen sollte ihre Behörde lieber mal ihre Arbeit machen. Ein Kommentar von @plateauton https://t.co/xxZjvbYTFX	false		
1325180416689541120	1604782606000	alex_233	de	RT @TRAUMschrift: Was sie heute bekommen haben, wird nachhallen. Diese Gefühl von Gemeinschaft und geduldeter Grenzüberschreitung wird die	true	1325179551660519424
1325179551660519424	1604782400000	TRAUMschrift	de	Was sie heute bekommen haben, wird nachhallen. Diese Gefühl von Gemeinschaft und geduldeter Grenzüberschreitung wird die nächste Zeit und die nächsten Aktionen und Planungen tragen, auch das wäre heute zu verhindern gewesen.#le0711	false		
1320067631450378249	1603563623000	huettenbuehl	de	RT @Hartes_Geld: Hier erklärt ein deutscher Imam in glasklaren Worten warum #Weihnachten eine Beleidigung Allahs ist. https://t.co/hoi4XZzd	true	1320011679145594881
1320011679145594881	1603550283000	Hartes_Geld	de	Hier erklärt ein deutscher Imam in glasklaren Worten warum #Weihnachten eine Beleidigung Allahs ist. https://t.co/hoi4XZzdMP	false		
1320723142445326339	1603719909000	RAinBraun	de	@hoodieanwalt Hach. Hier auch. Im Hausflur nur, aber dafür auch zu viert..	false		
1326875909559873537	1605186843000	sarkasmus_sa	de	@Max_Privatkonto @citoyenlady Nur zur Info:  Sunniten, Schiiten und Sufis: Das «Who is Who» der islamischen Gruppen - https://t.co/K6MwySPJDs	false		
1326532895196864513	1605105062000	artists4future	de	RT @NicHearty: Liebe @artists4future, habt ihr Lust, der #Donut4Berlin-Initiative zu einem schönen Logo zu verhelfen? für den sozial-ökolog	true	1326125018900803585
1326125018900803585	1605007817000	NicHearty	de	Liebe @artists4future, habt ihr Lust, der #Donut4Berlin-Initiative zu einem schönen Logo zu verhelfen? für den sozial-ökologischen Donut, der das gute Leben für alle innerhalb der planetaren Grenzen ermöglicht. Inspirationen gibt es hier: https://t.co/MMjP0OCTQr gerne DM	false		
1321797194631008256	1603975983000	Sas_sen_ach	de	@_spaal_ @lughjs Nein, das passiert dem nicht nochmal. 	false		
1326258029877202946	1605039529000	Teich9	de	https://t.co/xdglRBXgp7  https://t.co/J1ZUa6RznS  YouTube (https://t.co/xdglRBXgp7) Ungewöhnliche Abweichungen der Biden-Ergebnisse in Swing-States durch Wahlcomputer	false		
1322143950346530822	1604058656000	bastetfurry	de	@TJLaser2 @Doktor_FreakOut Und da liegt der Hase im Pfeffer, der Kapitalismus verdient an Covid-19 kräftig mit. 	false		
1317727209784750081	1603005623000	Luzi0409	de	@die_katy Einen wunderschönen guten Morgen wünsche ich Dir liebe Katy.   Und einen entspannten und bezaubernden Sonntag. 	false		
1325798506121015296	1604929970000	RealityCheckNot	de	@BroschCyril @markusdd5 Das war mir natürlich von Anfang an klar.	false		
1319718203971538944	1603480313000	CMSLatin	de	RT @tutubuslatinus: From left to right....  Monstrum Crustulorum  Elmo (gen : Elmonis) Magna Avis Ernestus Bertus Ansgarus Stomachabundus	true	1319358770191818753
1319358770191818753	1603394617000	tutubuslatinus	de	From left to right....  Monstrum Crustulorum  Elmo (gen : Elmonis) Magna Avis Ernestus Bertus Ansgarus Stomachabundus   #Latin https://t.co/9Ivo2sD0jE	false		
1325355323390103552	1604824307000	nofear_68	de	RT @lawyerberlin: Für die Verzagten unter uns (...wenn es mal gerade nicht so läuft). Immer daran denken: Die Welt ist ungerecht. Aber nic	true	1325339551490039809
1325339551490039809	1604820547000	lawyerberlin	de	Für die Verzagten unter uns (...wenn es mal gerade nicht so läuft). Immer daran denken: Die Welt ist ungerecht. Aber nicht immer zu Deinen Ungunsten. (John Fitzgerald Kennedy)	false		
1323280598321008641	1604329654000	Norther95763510	de	@Satisfaction778 @RoselS19 Super! Tolle Frau! Danke fürs Teilen	false		
1325440186730369025	1604844540000	ODegenkolb	de	MvG an 2,soll bedeuten,dass er trotz Probleme es wahrscheinlich schafft Max zu schlagen. Bedeutet Gaga hätte er nicht geschafft!  #DAZNdarts	false		
1316426539362398209	1602695519000	_GNiss_	de	@Caseking Dieses "Update" ist cool .....aber Schmutz für alle Betroffenen die bereits bestellt haben !!	false		
1325118747858907139	1604767903000	malte4010	de	@solmecke Das ist aber sehr diplomatisch ausgedrückt, Christian.	false		
1326571033986396161	1605114155000	kairi_wlw_0112	de	rkgk https://t.co/vdWwgUkf1x	false		
1319385616614830082	1603401018000	sofatiere	de	@Mel_sverdifjell Ich brech weg. 	false		
1321770447554465793	1603969606000	AnneWedekind	de	Gute Frage...	false		
1326284927932002304	1605045942000	MarliesTripp	de	RT @AnettPrzybille: Klopf Klopf ,der Sturm ist da ... https://t.co/6Lk9w9tH7M	true	1325951398090055680
1325951398090055680	1604966422000	AnettPrzybille	de	Klopf Klopf ,der Sturm ist da ... https://t.co/6Lk9w9tH7M	false		
1320444326053367808	1603653434000	ulrike33025211	de	RT @ralphruthe: "Mid haissm Löffel wiiiirds noch viiiiiel creeemigaaaa". Diese könnt ihr ab sofort ersteigern: https://t.co/8Z31DfK3Jv Biet	true	1320411687929991178
1320411687929991178	1603645653000	ralphruthe	de	"Mid haissm Löffel wiiiirds noch viiiiiel creeemigaaaa". Diese könnt ihr ab sofort ersteigern: https://t.co/8Z31DfK3Jv Bietet fleißig mit!	false		
1320984464328110080	1603782213000	DrJLieser	de	RT @PhilipPlickert: Die Türkei hat bislang schon Milliarden als EU-Beitrittskandidat erhalten und bekommt auch jetzt weiter Geld. Dazu noch	true	1320820231053463555
1320820231053463555	1603743057000	PhilipPlickert	de	Die Türkei hat bislang schon Milliarden als EU-Beitrittskandidat erhalten und bekommt auch jetzt weiter Geld. Dazu noch Milliarden aus dem Merkel-Erdogan-Flüchtlingspakt. #Erdogan beschimpft die Europäer als Faschisten. Zeit, die Beitrittsverhandlungen endlich abzubrechen.	false		
1317775201040551936	1603017065000	yiik_generator	de	holder: a postmodern rpg	false		
1324145610606415873	1604535889000	SyncYu_Youtube	de	Wird dieser November wild?	false		
1319343442892365824	1603390963000	mangesnet	de	Beschreibe die #LASK Mannschaft	false		
1327222984029982720	1605269592000	txreto	de	Wenn man die Verantwortung nicht übernehmen will und man den guten Argumenten nichts entgegenhalten kann, ist blockieren die einzige Möglichkeit. Das ist verständlich. Zu denken gibt, dass @jacquelinefehr nicht im Kindergarten, sondern im Regierungsrat ist. https://t.co/isfJKsMSPp	false		
1321038398883323904	1603795072000	some1speciaal	de	@johannesh666 Krassen Respekt an jeden der zeichnen kann	false		
1328026600080891904	1605461189000	0231Jana	de	RT @WDRaktuell: Keine großen Partys, aber wenigstens ein Feuerwerk: Die Regierungsfraktionen von CDU und FDP in NRW wollen, dass #Silvester	true	1328025897232965632
1328025897232965632	1605461022000	WDRaktuell	de	Keine großen Partys, aber wenigstens ein Feuerwerk: Die Regierungsfraktionen von CDU und FDP in NRW wollen, dass #Silvester trotz Corona-Pandemie mit Böllern, Raketen und zumindest im kleinen Kreis gefeiert werden kann. Mehr dazu im Ticker: https://t.co/LGE1fEdaVB	false		
1324966238775246849	1604731542000	luqmanmabdi	de	@__mo0ndust nsfw-lounge	false		
1320291485623910400	1603616994000	frei_ist	de	@Panthea2019 Die WIrtschaft kommt auch dann zum Erliegen, wenn man dem Virus freien Lauf lässt, und dann mutiert es erst recht.  China hat hingegen dieses Jahr 5% Wirtschaftswachstum.	false		
1325107016398987265	1604765106000	rudi_menter	de	@gginamina 6 Sekunden Schmink Tutorial. Tupfen dann wischen. 	false		
1317221385119387648	1602885025000	Hausjell	de	RT @PCConcordia: "Es ist dreist, wie hier gegen das ORF-Gesetz verstoßen werden soll. Die gesetzlich vorgeschriebene Unabhängigkeit von Pe	true	1317079427520598018
1317079427520598018	1602851180000	PCConcordia	de	"Es ist dreist, wie hier gegen das ORF-Gesetz verstoßen werden soll. Die gesetzlich vorgeschriebene Unabhängigkeit von Personen und Organen des ORF wird ignoriert." https://t.co/73MgbwKlMO	false		
1320994241271762944	1603784544000	DesignWithWool	de	@HerbergerNadine Nein.. daran liegt es bestimmt nicht..  Es gibt eigenartige Menschen..  Ich schalte stumm...ab und an laß ich jemanden auch mal wieder raus.. und wenn man es dann immer noch nicht kapiert hat.. bleibt nur noch eins.. ...	false		
1317845002643492864	1603033707000	taydivaa	de	RT @fofahcaps: Update nv coiffure  https://t.co/FhtBvXclAs	true	1317824417968345089
1317824417968345089	1603028799000	fofahcaps	de	Update nv coiffure  https://t.co/FhtBvXclAs	false		
1318468339132497920	1603182322000	BerlinCasi	de	RT @DrJWimmer: Mit 14 Jahren habe ich bei Wind und Wetter Medikamente für die Apotheke um die Ecke mit dem Fahrrad ausgefahren. Heute 23 Ja	true	1318190369411051520
1318190369411051520	1603116049000	DrJWimmer	de	Mit 14 Jahren habe ich bei Wind und Wetter Medikamente für die Apotheke um die Ecke mit dem Fahrrad ausgefahren. Heute 23 Jahre später stand der immer noch gleiche Inhaber dieser Apotheke vor meiner Tür und brachte mir persönlich die Medikamente für meine krebskranke Tochter.	false		
1328446202464120838	1605561230000	TJAnders10	de	@BPsteinmueller Giffey oder schreibt man die.	false		
1323712708106199040	1604432677000	Xaviesque	de	@PtrPwr @beimwort Hier auch	false		
1327645694400802816	1605370374000	bl0odymarie	de	@isabellealara @s0ulfinite Mach ich wenn ich wieder drunk bin :)	false		
1320758789839212546	1603728408000	LakkiMacchiato	de	@martiinhier @SimpSelina Disagree, hab gerade sogar nochmal getestet, merke barely nen Unterschied	false		
1324678962514137088	1604663050000	SirRobin131	de	@KinkyFlairlein  absolut genial .......... viel Spaß und Vergnügen und einen wunderschönen Urlaub 	false		
1326215055038361600	1605029283000	Fruko58	de	@Tanja00291581  Was ist mit dem alten Account passiert ?	false		
1317462503098617856	1602942512000	Vikinged01	de	@luwestii Mich	false		
1326685706295496705	1605141495000	allurtae	de	RT @PieCherry__: College AU #sujim #yoonmin https://t.co/AYxEpuk7rP	true	1326553731450560513
1326553731450560513	1605110030000	PieCherry__	de	College AU #sujim #yoonmin https://t.co/AYxEpuk7rP	false		
1316075337718132736	1602611786000	naokotodoke	de	@tukyabitch bin sprachlos ehrlich	false		
1321454473844326401	1603894272000	Terranuss	de	@tagesschau Ich dachte Merkel wollte die Handys vor der Sitzung konfiszieren lassen. Hat irgendwie nicht hingehauen, einer petzt immer noch nach außen.	false		
1322569240189292545	1604160053000	quede2310	de	#DSCBVB Stürmer Hummels 	false		
1318236406708396033	1603127025000	jules79	de	@barfuessler Ja, also ich hab ein Lesegerät und einige hundert ungelesene Bücher, ich komm durch die nächsten drei Pandemien, schätze ich.	false		
1316351998199988225	1602677747000	lbayzl1	de	RT @_vaceDE: ikea-tische eigentlich ganz nice vom optischen her, aber tanken halt null. 1 schlag dann sind die dinger durch	true	1316349592435396608
1316349592435396608	1602677174000	_vaceDE	de	ikea-tische eigentlich ganz nice vom optischen her, aber tanken halt null. 1 schlag dann sind die dinger durch	false		
1321060448352034816	1603800329000	rese_im_digital	de	RT @P_wie_Pustefix: Bin ja keine Freundin von Desserts, aber was Mousse, das Mousse.	true	1320797030323802120
1320797030323802120	1603737525000	P_wie_Pustefix	de	Bin ja keine Freundin von Desserts, aber was Mousse, das Mousse.	false		
1325155213154676736	1604776597000	thymeverse	de	RT @mohsen_47: Iraniasche Masterstudenten(Innen) brauchen Ihre Unterstützung! Seit 8 Monaten haben wir keine Visum-Termine bekommen und uns	true	1324945528803762176
1324945528803762176	1604726605000	mohsen_47	de	Iraniasche Masterstudenten(Innen) brauchen Ihre Unterstützung! Seit 8 Monaten haben wir keine Visum-Termine bekommen und unsere Zulassungen sind kurz vor Entwertung. #DirectMasterStudy  @GermAmbTehran @GermanyDiplo @HeikoMaas	false		
1319775418489163776	1603493954000	sohnvontupac	de	Ich seh tausend Gesichter aber du du bist nicht da	false		
1319217223710302209	1603360870000	__jjaring	de	RT @forevernoren: renjun, doyoung and haechan  https://t.co/4afINSC64L	true	1319205588308381697
1319205588308381697	1603358096000	forevernoren	de	renjun, doyoung and haechan  https://t.co/4afINSC64L	false		
1317940255283171329	1603056417000	MichaelaCharl10	de	@phil_aich Gnocchi down waere unmenschliche Härte...	false		
1316444327384674304	1602699760000	widmaier_ulrich	de	Sofort beziehbare 3-Zimmer-Wohnung in der Niedernauer Straße Rottenburg am Neckar	false		
1326713841682538497	1605148203000	amoryjoie	de	RT @BlissfulLightPH: [PH GO] KAI 1st MINI ALBUM: 'KAI ()'    Price: Php770 each + LSF  Order deadline: 11/25/20  Payment deadline: 11/	true	1326411977363697665
1326411977363697665	1605076233000	BlissfulLightPH	de	[PH GO] KAI 1st MINI ALBUM: 'KAI ()'    Price: Php770 each + LSF  Order deadline: 11/25/20  Payment deadline: 11/27/20  Details & Order Form: https://t.co/qafg4S1YZr  #EXO #weareoneEXO #KAI # #BLPHGO @weareoneEXO https://t.co/cdneIx6vBI	false		
1320757196003680256	1603728028000	Heiditudelu	de	RT @CHSievers: Es wirkt wie eine Beziehungs-Therapie... https://t.co/k5v671LC3G	true	1320750710611267584
1320750710611267584	1603726482000	CHSievers	de	Es wirkt wie eine Beziehungs-Therapie... https://t.co/k5v671LC3G	false		
1327181577856704513	1605259720000	WaltiSiegrist	de	RT @Romanperro1: @WaltiSiegrist Ich war auch kein Impfgegner, bis ich diesen Bericht sah. Da tun sich wahre Abgründe auf. Leider.  https://	true	1327181178424668162
1327181178424668162	1605259625000	Romanperro1	de	@WaltiSiegrist Ich war auch kein Impfgegner, bis ich diesen Bericht sah. Da tun sich wahre Abgründe auf. Leider.  https://t.co/GqrPoBxPcL	false		
1324131240941944833	1604532463000	Matzitastisch	de	@_MrMoss Die Kindernamen Helmut und Snookie  waren tbh das verstörendste an diesem Text.	false		
1322467230488109057	1604135732000	knarf_e	de	@Pluto_Berlin @farfallecoder @netzpolitik Sie haben leider keine Ahnung was die App leisten kann und was nicht. Und Datenschutz ist nicht das Problem bei der jetzigen App. Die fehlende Digitalisieren der Gesundheitsämter schon. Und der Staat der Ihnen vorschwebt fordert mehr Todesopfer und nicht nur unter den Alten.	false		
1316494688422187008	1602711767000	ThomasSchller2	de	@phoenix_asche @_HelloPunk In Zeiten wo selbst die CDU grün ist, wen wunderts? Was aber klar ist, Öl gibts nicht ewig und hat auch Nachteile. Es ist doch gut, dass die Entwicklung seinen Lauf nimmt und es funktioniert doch schon ganz gut. Die Kunden der E-Fahrzeuge sind ganz zufrieden.	false		
1321878849353850883	1603995451000	DasselVon	de	ihre Obdachlosigkeit gegenüber dem Sozialamt Mitte nie bekannt gemacht. Gleichwohl überprüft das Bezirksamt die Beschlagnahme, da wir Wohnraum für Personen brauchen, die ohne (ggf. zusätzlichen) Wohnraum ihre Quarantäneverpflichtung nicht erfüllen können.	false		
1315705555269320707	1602523623000	lasermichel	de	Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! Vegan ist kein Verzicht! #GoVegan #SaveTheEarth #KeinGradMehr #ClimateAction	false		
1327668914063630346	1605375910000	ennismiley	de	RT @FsSasse: Also jetzt reicht es aber. Da laufen seit Wochen diese dämlichen Arschgeigen durch die Gegend, scheissen auf alles und setzen	true	1327600829281480704
1327600829281480704	1605359677000	FsSasse	de	Also jetzt reicht es aber. Da laufen seit Wochen diese dämlichen Arschgeigen durch die Gegend, scheissen auf alles und setzen unser aller Gesundheit aufs Spiel und wer bekommt den WW in die Fresse? Die Gegendemo!!! Ich bin so wütend, dass ich zitter. Fickt euch alle! #ffm1411	false		
1325212415068286977	1604790235000	outofvalhalla	de	@Helheimer Daumen gedrückt, dass alles gut geht 	false		
1321137447389089793	1603818687000	Kathi790214	de	@tagesschau Herzlichen Glückwunsch. Mit der Plandemie ist die Grippe ausgestorben https://t.co/oeuA4OI3R4	false		
1319573605349527553	1603445838000	Chito_Angel95	de	Mein Raichu schläft friedlich  https://t.co/bzDyj6YOxu	false		
1321095378503163904	1603808657000	sirentete	de	@colorkosmos ich hoffe ich hab irgendwie was geschafft 	false		
1322431788619358208	1604127282000	PeterSchwarz11	de	Zum heutigen #Reformationstag... https://t.co/16ATxyVLzY	false		
1328280393225736193	1605521698000	annaesch1	de	@chiquitaflanke @pmaurus Bei wieviel Grad? Vollwaschmittel? Ersetzt das die Beichte?  Fragen über Fragen.	false		
1322859272099762177	1604229202000	DerNamemitdemK	de	RT @regieklappe: Der Klügere gibt nach und lässt es wie einen Unfall aussehen.	true	699310346230747136
699310346230747136	1455563553000	regieklappe	de	Der Klügere gibt nach und lässt es wie einen Unfall aussehen.	false		
1315711255349526528	1602524982000	Thekla47151	de	RT @Angela83418836: Ein Wunder ist geschehen: Prof Bhakdi im ÖR, 5:19 heute früh https://t.co/nZhFWL5WP5	true	1315553122748641280
1315553122748641280	1602487280000	Angela83418836	de	Ein Wunder ist geschehen: Prof Bhakdi im ÖR, 5:19 heute früh https://t.co/nZhFWL5WP5	false		
1327682923026407430	1605379250000	Schmalz_fliege	de	@CoraVPunkt @PTA_mit_Oboe @tarisato @kaschewi @doctor_bu7 @kaesekuchn Wie geil #Schorlegetwidder 	false		
1323680202254389248	1604424927000	4holmDarwin	de	RT @welt: Mega-Tunnel durch die Ostsee kommt  und bringt Deutschland den Zwei-Stunden-Bonus https://t.co/lDbGbRPIKT https://t.co/yv1HEmvVG4	true	1323672888709468162
1323672888709468162	1604423183000	welt	de	Mega-Tunnel durch die Ostsee kommt  und bringt Deutschland den Zwei-Stunden-Bonus https://t.co/lDbGbRPIKT https://t.co/yv1HEmvVG4	false		
1322893220808953857	1604237296000	Bullitxd	de	@didiwirdninja Nein Lüge Lüge	false		
1325006134994997249	1604741054000	JohnWegas	de	RT @RND_de: Noch immer sind die Corona-Maßnahmen umstritten. Die Regierungen lassen die Menschen darüber im Unklaren, wie es weitergeht. Bl	true	1325005571343306752
1325005571343306752	1604740920000	RND_de	de	Noch immer sind die Corona-Maßnahmen umstritten. Die Regierungen lassen die Menschen darüber im Unklaren, wie es weitergeht. Bleibt es so, schwindet der Rückhalt in der Bevölkerung immer weiter, kommentiert Tim Szent-Ivanyi. https://t.co/LTAg8eQPtH	false		
1318135420450967554	1603102948000	Q63856845	de	RT @florianaigner: Bei den Planetenbahnen zeigte sich, dass sie Ellipsen mit kleiner Exzentrizität sind - sie ähneln also stark einem Kreis	true	1317114261861289984
1317114261861289984	1602859485000	florianaigner	de	Bei den Planetenbahnen zeigte sich, dass sie Ellipsen mit kleiner Exzentrizität sind - sie ähneln also stark einem Kreis. Kein Wunder, dass man sie lange für Kreise hielt! Doch wenn man sie mit der Ellipsenformel berechnet, lassen sich die Beobachtungen viel genauer beschreiben.	false		
1318518482032537600	1603194277000	CoronaUberall	de	RT @M_T_Franz: Depressionen, Irritationen, Somatisierungen, Aggressionen, Ängste - all diese Dinge nehmen zu.  Nachweislich.  Danke, #Türki	true	1318494825306558464
1318494825306558464	1603188637000	M_T_Franz	de	Depressionen, Irritationen, Somatisierungen, Aggressionen, Ängste - all diese Dinge nehmen zu.  Nachweislich.  Danke, #Türkisgrün - gut gemacht.	false		
1322214326552449030	1604075435000	i10zzz	de	@BVB Leider haben Sie den Preis für die Bekämpfung von Rassismus gewonnen, und jetzt praktizieren Sie Rassismus gegen unsere Religion, den Islam. Wir fordern so schnell wie möglich eine Entschuldigung bei den Muslimen !   https://t.co/sEQD3Y4dEg	false		
1320362268723433473	1603633870000	EmpireMoin	de	Wenn du auf den nexten Spinella wartest #PortugueseGP https://t.co/AsNn8LmzM9	false		
1325005153519476741	1604740820000	jke	de	Daran musste ich gerade denken:   Lemonheads - Bit part https://t.co/bFV22uMUwx	false		
1325553747532144643	1604871615000	liulen11	de	RT @Natascha_Strobl: Erinnert ihr euch als ein Antifaschist fest genommen und zum Terroristen erklärt wurde, der auf einem Video zu sehen w	true	1325404696538963969
1325404696538963969	1604836079000	Natascha_Strobl	de	Erinnert ihr euch als ein Antifaschist fest genommen und zum Terroristen erklärt wurde, der auf einem Video zu sehen war wie er einen Mistkübel aufstellt (!) und sonst nicht. Wie schnell man da agiert hat, beeindruckend. https://t.co/7DR1dleqFY	false		
1328424568239828994	1605556072000	Maximus_004	de	@HeikoMaas @JY_LeDrian Lassen wir mal so stehen ...  https://t.co/MZ95d7sxt9	false		
